URL,Version,Status,OIDs,Name,Title,Description,Uses,Used,Sources
https://hl7.pt/fhir/Terminologias/ValueSet/cpe-nrs2002-scale-result-vs,1.0.0,active,"2.16.620.1.101.10.4.6.146",CPENRS2002ScaleResultVS,CPE - NRS 2002 Scale Result,"Conjunto de valores NRS2002ScaleResult (CPE v2.0.0).",,"LOINC"
https://hl7.pt/fhir/Terminologias/ValueSet/cpe-nsrasobservation-vs,1.0.0,active,"2.16.620.1.101.10.4.6.147",CPENSRASObservationVS,CPE - NSRAS Observation,"Conjunto de valores NSRASObservation (CPE v2.0.0).",,"LOINC"
https://hl7.pt/fhir/Terminologias/ValueSet/cpe-nsrasresults-vs,1.0.0,active,"2.16.620.1.101.10.4.6.148",CPENSRASResultsVS,CPE - NSRAS Result,"Conjunto de valores NSRASResults (CPE v2.0.0).",,"LOINC"
https://hl7.pt/fhir/Terminologias/ValueSet/cpe-pain-num-severity-observation-vs,1.0.0,active,"2.16.620.1.101.10.4.6.151",CPEPainNumSeverityObservationVS,CPE - Pain Num Severity Observation,"Conjunto de valores PainNumSeverityObservation (CPE v2.0.0).",,"LOINC"
https://hl7.pt/fhir/Terminologias/ValueSet/cpe-pain-num-severity-result-vs,1.0.0,active,"2.16.620.1.101.10.4.6.152",CPEPainNumSeverityResultVS,CPE - Pain Num Severity Result,"Conjunto de valores PainNumSeverityResult (CPE v2.0.0).",,"LOINC"
https://hl7.pt/fhir/Terminologias/ValueSet/cpe-painadscale-observation-vs,1.0.0,active,"2.16.620.1.101.10.4.6.149",CPEPAINADScaleObservationVS,CPE - PAINAD Scale Observation,"Conjunto de valores PAINADScaleObservation (CPE v2.0.0).",,"LOINC"
https://hl7.pt/fhir/Terminologias/ValueSet/cpe-painadscale-result-vs,1.0.0,active,"2.16.620.1.101.10.4.6.150",CPEPAINADScaleResultVS,CPE - PAINAD Scale Result,"Conjunto de valores PAINADScaleResult (CPE v2.0.0).",,"LOINC"
https://hl7.pt/fhir/Terminologias/ValueSet/cpe-ptmodification-manchester-triage-vs,1.0.0,active,"2.16.620.1.101.10.4.6.193",CPEPTModificationManchesterTriageVS,CPE - PT Mod Manchester Triage,"Conjunto de valores PTModificationManchesterTriage (CPE v2.0.0).",,"SCT"
https://hl7.pt/fhir/Terminologias/ValueSet/cpe-ramsay-scale-observation-vs,1.0.0,active,"2.16.620.1.101.10.4.6.153",CPERamsayScaleObservationVS,CPE - Ramsay Scale Observation,"Conjunto de valores RamsayScaleObservation (CPE v2.0.0).",,"LOINC"
https://hl7.pt/fhir/Terminologias/ValueSet/cpe-ramsay-scale-result-vs,1.0.0,active,"2.16.620.1.101.10.4.6.154",CPERamsayScaleResultVS,CPE - Ramsay Scale Result,"Conjunto de valores RamsayScaleResult (CPE v2.0.0).",,"LOINC"
https://hl7.pt/fhir/Terminologias/ValueSet/cpe-rankin-scale-result-vs,1.0.0,active,"2.16.620.1.101.10.4.6.155",CPERankinScaleResultVS,CPE - Rankin Scale Result,"Conjunto de valores RankinScaleResult (CPE v2.0.0).",,"LOINC"
https://hl7.pt/fhir/Terminologias/ValueSet/cpe-robson-classification-result-vs,1.0.0,active,"2.16.620.1.101.10.4.6.194",CPERobsonClassificationResultVS,CPE - Robson Classification Result,"Conjunto de valores RobsonClassificationResult (CPE v2.0.0).",,"LOINC"
https://hl7.pt/fhir/Terminologias/ValueSet/cpe-rosenberg-scale-observation-vs,1.0.0,active,"2.16.620.1.101.10.4.6.156",CPERosenbergScaleObservationVS,CPE - Rosenberg Scale Observation,"Conjunto de valores RosenbergScaleObservation (CPE v2.0.0).",,"LOINC"
https://hl7.pt/fhir/Terminologias/ValueSet/cpe-rosenberg-scale-result-vs,1.0.0,active,"2.16.620.1.101.10.4.6.157",CPERosenbergScaleResultVS,CPE - Rosenberg Scale Result,"Conjunto de valores RosenbergScaleResult (CPE v2.0.0).",,"LOINC"
https://hl7.pt/fhir/Terminologias/ValueSet/cpe-scale-vs,1.0.0,active,"2.16.620.1.101.10.4.6.114",CPEScaleVS,CPE - Scale,"Conjunto de valores Scale (CPE v2.0.0).",,"SCT"
https://hl7.pt/fhir/Terminologias/ValueSet/cpe-tardieu-scale-observation-vs,1.0.0,active,"2.16.620.1.101.10.4.6.195",CPETardieuScaleObservationVS,CPE - Tardieu Scale Observation,"Conjunto de valores TardieuScaleObservation (CPE v2.0.0).",,"LOINC"
https://hl7.pt/fhir/Terminologias/ValueSet/cpe-tardieu-scale-result-vs,1.0.0,active,"2.16.620.1.101.10.4.6.196",CPETardieuScaleResultVS,CPE - Tardieu Scale Result,"Conjunto de valores TardieuScaleResult (CPE v2.0.0).",,"LOINC"
https://hl7.pt/fhir/Terminologias/ValueSet/cpe-triage-system-vs,1.0.0,active,"2.16.620.1.101.10.4.6.159",CPETriageSystemVS,CPE - Triage System,"Conjunto de valores TriageSystem (CPE v2.0.0).",,"SCT"
https://hl7.pt/fhir/Terminologias/ValueSet/cpe-wong-baker-facesresult-vs,1.0.0,active,"2.16.620.1.101.10.4.6.158",CPEWongBakerFACESResultVS,CPE - Wong-Baker FACES Result,"Conjunto de valores WongBakerFACESResult (CPE v2.0.0).",,"LOINC"
https://hl7.pt/fhir/Terminologias/ValueSet/cpevs-medical-physics-specialty-vs,1.0.0,active,"2.16.620.1.101.10.4.6.68",CPEVSMedicalPhysicsSpecialtyVS,CPEVS - Medical Physics Specialty,"Conjunto de valores MedicalPhysicsSpecialty (CPEVS v2.1.0).",,"SCT"
https://hl7.pt/fhir/Terminologias/ValueSet/cpevs-medical-specialty-vs,1.0.0,active,"2.16.620.1.101.10.4.6.161",CPEVSMedicalSpecialtyVS,CPEVS - Medical Specialty,"Conjunto de valores MedicalSpecialty (CPEVS v2.1.0).",,"SCT"
https://hl7.pt/fhir/Terminologias/ValueSet/cpevs-primary-care-assistance-activity-vs,1.0.0,active,"2.16.620.1.101.10.4.6.69",CPEVSPrimaryCareAssistanceActivityVS,CPEVS - Primary Care AssistanceActivity,"Conjunto de valores PrimaryCareAssistanceActivity (CPEVS v2.1.0).",,"SCT"
https://hl7.pt/fhir/Terminologias/ValueSet/cpevs-service-type-vs,1.0.0,active,"2.16.620.1.101.10.4.6.70",CPEVSServiceTypeVS,CPEVS - Service Type,"Conjunto de valores ServiceType (CPEVS v2.1.0).",,"SCT"
https://hl7.pt/fhir/Terminologias/ValueSet/cpevs-specialized-assistance-activity-vs,1.0.0,active,"2.16.620.1.101.10.4.6.71",CPEVSSpecializedAssistanceActivityVS,CPEVS - Specialized Assistance Activity,"Conjunto de valores SpecializedAssistanceActivity (CPEVS v2.1.0).",,"SCT,Other"
https://hl7.pt/fhir/Terminologias/ValueSet/cpgo-gynecology-procedures-vs,1.0.0,active,,CPGOGynecologyProceduresVS,CPGO - Gynecology Procedures,"Conjunto de valores GynecologyProcedures (CPGO v1.1).",,"SCT"
https://hl7.pt/fhir/Terminologias/ValueSet/cpgo-obstetrics-procedures-vs,1.0.0,active,,CPGOObstetricsProceduresVS,CPGO - Obstetrics Procedures,"Conjunto de valores ObstetricsProcedures (CPGO v1.1).",,"SCT"
https://hl7.pt/fhir/Terminologias/ValueSet/cpmn-medicine-nuclear-procedures-vs,1.0.0,active,,CPMNMedicineNuclearProceduresVS,CPMN - Medicine Nuclear Procedures,"Conjunto de valores MedicineNuclearProcedures (CPMN v1.1).",,"SCT"
https://hl7.pt/fhir/Terminologias/ValueSet/cpn-disorder-vs,1.0.0,active,,CPNDisorderVS,CPN - Disorder,"Conjunto de valores Disorder (CPN v3.0).",,"SCT"
https://hl7.pt/fhir/Terminologias/ValueSet/cpn-finding-vs,1.0.0,active,,CPNFindingVS,CPN - Finding,"Conjunto de valores Finding (CPN v3.0).",,"SCT"
https://hl7.pt/fhir/Terminologias/ValueSet/cpn-procedure-therapeutic-vs,1.0.0,active,,CPNProcedureTherapeuticVS,CPN - Procedure&Therapeutic,"Conjunto de valores ProcedureTherapeutic (CPN v3.0).",,"SCT"
https://hl7.pt/fhir/Terminologias/ValueSet/cpn-product-vs,1.0.0,active,,CPNProductVS,CPN - Product,"Conjunto de valores Product (CPN v3.0).",,"SCT"
https://hl7.pt/fhir/Terminologias/ValueSet/cpn-status-vs,1.0.0,active,,CPNStatusVS,CPN - Status,"Conjunto de valores Status (CPN v3.0).",,"SCT"
